#	sequences per sample	iteration	Feces150	Feces171	Feces235	Feces238	Feces240	Feces241	Feces242	Feces243	Feces244	Feces245	Feces246	Feces247	Feces248	Feces249	Feces250	Feces251	Feces252	Feces288	Feces294	Feces309	Feces314	Feces32	Feces352	Feces386	Feces45	Feces501	Feces54	Feces599	Feces641	Feces659
alpha_rarefaction_1000_5.txt	1000	5	22.43776	23.03901	28.02622	25.74041	22.81913	23.90858	22.00918	25.93417	25.56132	25.23202	24.10002	24.2147	18.98931	28.93738	26.32884	23.23982	13.17486	26.32072	24.5719	28.87628	24.49761	24.67948	24.5112	23.39546	23.83833	21.14317	22.01042	21.81872	20.87223	25.6388
alpha_rarefaction_1000_6.txt	1000	6	23.62435	20.82756	24.91951	26.69283	22.09665	21.74893	21.72562	25.95078	24.9933	26.32255	24.83779	25.1296	19.58998	27.25219	25.62806	22.00491	13.94865	24.42647	24.89964	27.79353	24.51218	25.41155	25.19955	23.33288	23.42012	21.31016	21.71643	21.92614	19.92842	26.24349
alpha_rarefaction_1000_7.txt	1000	7	21.41345	21.84331	24.79	26.13018	23.58796	23.88296	22.8205	26.56139	24.17486	26.65969	23.27859	24.25604	18.55713	27.5353	27.56856	23.5971	13.88044	25.51216	22.77103	26.93956	22.66682	24.48048	24.77507	23.42543	23.26627	21.77663	22.66992	21.18073	20.26344	26.51826
alpha_rarefaction_1000_8.txt	1000	8	21.75159	23.80296	26.53133	26.08125	22.45299	23.55002	22.51226	26.45951	24.62057	26.44229	23.95674	22.72885	18.29607	26.67682	25.97275	21.33382	13.28105	24.12649	23.89949	27.66395	23.94493	24.61796	23.73857	23.6612	24.3007	20.50809	23.08008	22.46166	20.9822	25.23575
alpha_rarefaction_1000_9.txt	1000	9	22.77429	21.8319	25.77142	25.33237	22.6406	23.70341	21.92282	25.69264	25.43477	25.06397	24.73434	22.89978	20.45763	27.86724	27.7255	22.11622	14.45641	24.46013	24.67561	28.01416	24.6428	24.73597	25.10636	23.45008	24.79751	21.11919	22.19575	22.79411	21.31367	26.36262
alpha_rarefaction_1330_0.txt	1330	0	23.49609	24.06447	30.68434	28.38894	25.69312	25.75193	22.8082	28.69715	27.66663	28.60095	26.65787	26.58504	21.79227	31.06705	29.75573	25.18972	15.58079	27.35866	27.12929	32.95633	26.5687	27.79317	28.56598	27.52374	27.39729	23.34635	25.52227	23.27492	21.32481	29.28642
alpha_rarefaction_1330_1.txt	1330	1	24.52348	24.51654	29.48859	28.65846	25.12982	26.11142	24.6893	28.60051	28.09284	29.37271	27.5136	27.91576	21.14955	32.03636	29.60533	24.84357	14.77374	27.16689	26.52388	30.59462	26.16703	27.84169	27.72591	25.89719	26.70359	23.228	25.65735	24.12354	23.61326	30.59499
alpha_rarefaction_1330_2.txt	1330	2	25.07194	24.52216	28.79775	28.55525	25.43664	25.25785	23.77607	28.46231	26.71554	27.28818	27.58361	26.45089	21.16169	32.46542	29.55884	26.1874	16.42697	27.25731	27.82453	31.76076	26.67175	26.56042	26.94206	26.06661	27.32527	23.2798	24.64293	25.72622	23.23517	29.67407
alpha_rarefaction_1330_3.txt	1330	3	25.06467	25.21704	30.7167	29.65449	24.68011	25.1812	23.92758	28.58902	28.69713	28.91843	27.23277	26.85275	21.22485	30.63005	31.76766	25.55512	14.8515	27.27499	26.66998	30.94784	25.6188	27.10136	28.59151	26.65263	26.52547	23.53887	24.84125	23.96317	22.96602	28.09309
alpha_rarefaction_1330_4.txt	1330	4	25.10902	23.6542	29.55258	29.64946	26.27016	25.89307	23.53958	28.21385	28.61111	29.55002	27.33491	26.88806	21.10307	31.58447	29.85008	25.74491	15.5539	27.17735	26.54532	31.62435	26.45973	27.32576	28.34807	26.02166	28.05528	23.41004	24.62245	24.71402	23.52297	29.93181
alpha_rarefaction_1330_5.txt	1330	5	25.76	25.48426	29.42212	29.4067	25.01442	26.43242	23.25324	28.34134	27.60178	29.16071	28.36964	26.31461	21.5591	31.0018	30.42956	25.9755	14.94632	27.30489	26.63084	31.76693	25.83976	27.59184	26.82021	26.58076	25.21597	23.11054	25.73111	24.20782	23.88518	27.82468
